period,site_no,site_name,wg,xig,stru_damping,gamma_t,miu,zeta,kappa,gamma,alpha,ok
4.4,7,Group2+II,15.71,0.72,0.2,0.8,0.49354653989354724,0.004011049926445632,0.273342151542636,0.7999986036197475,-1.720731827650935,True
4.4,7,Group2+II,15.71,0.72,0.2,0.9,0.14483444446636157,0.0008724704514812001,0.07009919092206941,0.8935663504488809,-3.7887653323834733,True
4.4,8,Group3+II,13.96,0.72,0.2,0.6,0.39955303221774485,0.21210246104154679,0.4992318972830757,0.7174060899856931,116.66548584852954,False
4.4,8,Group3+II,13.96,0.72,0.2,0.7,0.38625323916320964,0.21116785274696132,0.49827621874624817,0.7176356307681984,16.903025985897735,False
4.4,8,Group3+II,13.96,0.72,0.2,0.8,0.5752895644876718,0.0015924722193549905,0.3448745883237509,0.7974541310330533,-1.5843028096664675,True
4.4,8,Group3+II,13.96,0.72,0.2,0.9,0.15648144541860165,0.0010545104899184479,0.07740344222491148,0.8932429826485329,-3.886518045198352,True
4.4,9,Group1+III,13.96,0.8,0.2,0.6,0.37263474007187314,0.20518124409290023,0.4992835447085432,0.717379860585896,116.65439407478776,False
4.4,9,Group1+III,13.96,0.8,0.2,0.7,0.3655876605420845,0.18989391907891512,0.49994003772646245,0.7176189860484852,16.88976325708582,False
4.4,9,Group1+III,13.96,0.8,0.2,0.8,0.5286235903524741,4.343688552732595e-05,0.30404170310559425,0.7999970810278302,-1.7013759686080798,True
4.4,9,Group1+III,13.96,0.8,0.2,0.9,0.16187724531396197,0.0010727122585879603,0.08175806077954263,0.8997407178135891,-4.130200038066111,True
4.4,10,Group2+III,11.42,0.8,0.2,0.6,0.3925164803583789,0.20780466806597514,0.49901551006757483,0.7177343001256776,116.99301920762029,False
4.4,10,Group2+III,11.42,0.8,0.2,0.7,0.37311903526305795,0.20581090011910946,0.4987536221556905,0.7178513958371467,17.122734572208294,False
4.4,10,Group2+III,11.42,0.8,0.2,0.8,0.5432024022311062,5.3219497996859224e-05,0.31685582275473806,0.7999986977625017,-1.6695228933258286,True
4.4,10,Group2+III,11.42,0.8,0.2,0.9,0.2901272188504309,0.0014046132773848365,0.15799585220211523,0.898666267657568,-2.8890618925559233,True
4.4,11,Group3+III,9.67,0.8,0.2,0.6,0.3585757030493606,0.20508571274706294,0.49966718255977605,0.7181170522096009,117.39644288720913,False
4.4,11,Group3+III,9.67,0.8,0.2,0.7,0.3921248033349395,0.20019370615770976,0.4993141218917686,0.7180415185130112,17.292477692620714,False
4.4,11,Group3+III,9.67,0.8,0.2,0.8,0.5203391332937,0.00023706257696543004,0.2940646304795836,0.7999875083958303,-1.7072042509380239,True
4.4,11,Group3+III,9.67,0.8,0.2,0.9,0.16073884874857533,0.0003287270714152913,0.07856424269920949,0.8929915567669894,-3.7726799020000814,True
4.4,12,Group1+IV,9.67,0.9,0.2,0.6,0.39336069074780006,0.20772430610245923,0.4991666152949127,0.7177965077492235,117.05215459927142,False
4.4,12,Group1+IV,9.67,0.9,0.2,0.7,0.3717273487587547,0.2087524936907365,0.4995751678880329,0.7177224842365432,16.994599418560423,False
4.4,12,Group1+IV,9.67,0.9,0.2,0.8,0.5087726209639483,0.0008707642684990804,0.2815337670077945,0.7999995999355486,-1.7139090998006163,True
4.4,12,Group1+IV,9.67,0.9,0.2,0.9,0.04990071076862779,0.0011565387421330622,0.05704733814369646,0.7988111948901109,-3.7447010367743494,True
4.4,13,Group2+IV,8.38,0.9,0.2,0.6,0.3602485074112136,0.2085060731844019,0.49966625868776826,0.7179837173375512,117.26137873226843,False
4.4,13,Group2+IV,8.38,0.9,0.2,0.7,0.3643036498289691,0.19851917324243745,0.499230742443066,0.7179928327893832,17.26130727584907,False
4.4,13,Group2+IV,8.38,0.9,0.2,0.8,0.516402671174715,0.001499183498310797,0.2918174161287757,0.7999931874808349,-1.7037656353895192,True
4.4,13,Group2+IV,8.38,0.9,0.2,0.9,0.3398881194736366,1.1302530933954282e-05,0.19170920836492195,0.8999966264049245,-2.6866270981928735,True
4.4,14,Group3+IV,6.98,0.9,0.2,0.6,0.3769572540259259,0.19182151096793282,0.4989107251004983,0.718014280495667,117.26356286780936,False
4.4,14,Group3+IV,6.98,0.9,0.2,0.7,0.3716906099456944,0.2003235995817721,0.49951811879155217,0.7177535114354469,17.01319793246464,False
4.4,14,Group3+IV,6.98,0.9,0.2,0.8,0.5210063178874788,5.088001565456414e-05,0.29202195692095095,0.7999870707656734,-1.6995246184974515,True
4.4,14,Group3+IV,6.98,0.9,0.2,0.9,0.032753765705055615,0.000814110052795858,0.03644536489911921,0.7954491126331698,-5.209883497571986,True
4.6000000000000005,0,Group1+I0,31.42,0.64,0.2,0.6,0.3939429312718769,0.2104815946591138,0.4996815621805424,0.7320979855987837,131.35249720359212,False
4.6000000000000005,0,Group1+I0,31.42,0.64,0.2,0.7,0.42396817514288493,0.2106482045449049,0.4994969367905995,0.7318921911590034,31.1274845170113,False
