id,周期,场地编号,场地名称,wg,xig,结构阻尼比,减震比,miu,zeta,kappa,gamma,alpha,ok
169,0.2,1,设计地震第2组+I0,25.13,0.64,0.05,0.9,0.9849561302733133,0.2217516468595836,0.12946985013387985,0.918650719724209,-0.875085117095789,True
170,0.2,2,设计地震第3组+I0,20.94,0.64,0.02,0.5,0.9536897834665312,0.9999236762517965,0.7464520837847298,0.7769021978091103,27.26178242115663,False
171,0.2,2,设计地震第3组+I0,20.94,0.64,0.02,0.6,0.9392977948434487,0.9999812841414011,0.7043686785129359,0.7771806987458509,17.274801487610326,False
172,0.2,2,设计地震第3组+I0,20.94,0.64,0.02,0.7,0.9613764506680998,0.9987219497466232,0.6809534406733024,0.7774633271972432,7.293419653761832,False
173,0.2,2,设计地震第3组+I0,20.94,0.64,0.02,0.8,0.9713185129412898,0.9903314485425609,0.29516203176350914,0.8197123219540781,-0.669121938773546,True
174,0.2,2,设计地震第3组+I0,20.94,0.64,0.02,0.9,0.9546848010620832,0.21019216038429855,0.13311271468633945,0.9195915168706538,-0.8838263697292802,True
175,0.2,2,设计地震第3组+I0,20.94,0.64,0.05,0.5,0.9757906867250106,0.999918647109856,0.7091511093761854,0.7748357520842837,27.042821475452598,False
176,0.2,2,设计地震第3组+I0,20.94,0.64,0.05,0.6,0.9641362947533748,0.9992209523858201,0.7337035144396388,0.7748585085210565,17.054580951516147,False
177,0.2,2,设计地震第3组+I0,20.94,0.64,0.05,0.7,0.9567723867056697,0.9984478577855814,0.7714718712230911,0.7749914060055515,7.081404722994862,False
178,0.2,2,设计地震第3组+I0,20.94,0.64,0.05,0.8,0.9889292343626114,0.9822733400931458,0.2955283693636087,0.8190212264318395,-0.6679331076270227,True
179,0.2,2,设计地震第3组+I0,20.94,0.64,0.05,0.9,0.44776027238190375,0.0002371296304250481,0.025589846265240357,0.9639906879079656,-1.1514145440510557,False
180,0.2,3,设计地震第1组+I1,25.13,0.64,0.02,0.5,0.9626939293942893,0.9979322999561749,0.7213300520280752,0.7817455498966362,27.740549403310496,False
181,0.2,3,设计地震第1组+I1,25.13,0.64,0.02,0.6,0.9857466815840206,0.9983119293921584,0.7260913232422719,0.7815169129998502,17.71859225033665,False
182,0.2,3,设计地震第1组+I1,25.13,0.64,0.02,0.7,0.9829866884871326,0.99958535283495,0.725337056259342,0.7813423035638173,7.700843890505542,False
183,0.2,3,设计地震第1组+I1,25.13,0.64,0.02,0.8,0.893036878802157,0.9912299438657607,0.307014601729919,0.8198886530015789,-0.653228117870746,True
184,0.2,3,设计地震第1组+I1,25.13,0.64,0.02,0.9,0.9887186958545349,0.234907330832685,0.12382363620269027,0.9193955113041188,-0.8744710619679249,True
185,0.2,3,设计地震第1组+I1,25.13,0.64,0.05,0.5,0.9917300566414747,0.9991264492208246,0.7183079102509313,0.7793417060991212,27.499934722817294,False
186,0.2,3,设计地震第1组+I1,25.13,0.64,0.05,0.6,0.9729996917620278,0.9988471344027454,0.741189544954818,0.7794360115563803,17.51828699629215,False
187,0.2,3,设计地震第1组+I1,25.13,0.64,0.05,0.7,0.9994197264270464,0.9985703676832495,0.7638430130768047,0.77931863091052,7.513577350841666,False
188,0.2,3,设计地震第1组+I1,25.13,0.64,0.05,0.8,0.9336984897680468,0.9958945586971533,0.30150088892505233,0.8198421935194697,-0.6581478536682451,True
189,0.2,3,设计地震第1组+I1,25.13,0.64,0.05,0.9,0.9976741075342455,0.21774928434006335,0.12507417891229822,0.9193814251455857,-0.887690569432128,True
190,0.2,4,设计地震第2组+I1,20.94,0.64,0.02,0.5,0.9953768029464543,0.9988439977082908,0.6721438890110246,0.7773047360372224,27.27288092339306,False
191,0.2,4,设计地震第2组+I1,20.94,0.64,0.02,0.6,0.9988728985106415,0.9995966330140578,0.7142709248831192,0.7767232185230856,17.230710916582797,False
192,0.2,4,设计地震第2组+I1,20.94,0.64,0.02,0.7,0.9525869261666158,0.9991361200745115,0.7079033606343221,0.7771813468167686,7.275803752764736,False
193,0.2,4,设计地震第2组+I1,20.94,0.64,0.02,0.8,0.9338447074133508,0.9983157291882911,0.3004950009323284,0.8181145181351291,-0.6641093592179705,True
194,0.2,4,设计地震第2组+I1,20.94,0.64,0.02,0.9,0.9822794123163775,0.238103942856967,0.11603169229650268,0.9193858023434989,-0.8891295640072578,True
195,0.2,4,设计地震第2组+I1,20.94,0.64,0.05,0.5,0.9704826397484737,0.9997761845572009,0.6802030926957957,0.7752678006164355,27.075117442863284,False
196,0.2,4,设计地震第2组+I1,20.94,0.64,0.05,0.6,0.9933608918887443,0.995995789736478,0.731619817999153,0.7751515800342653,17.082409111367955,False
197,0.2,4,设计地震第2组+I1,20.94,0.64,0.05,0.7,0.9978998899303368,0.9995939657061842,0.7049862645937969,0.7747544912289988,7.032391898941483,False
198,0.2,4,设计地震第2组+I1,20.94,0.64,0.05,0.8,0.9316144804031735,0.9999778643248816,0.2920852548784409,0.8195045401640162,-0.6697868422602467,True
199,0.2,4,设计地震第2组+I1,20.94,0.64,0.05,0.9,0.9782409815359189,0.19571000483416023,0.12612495665345308,0.9199240203468912,-0.9144265935681698,True
200,0.2,5,设计地震第3组+I1,17.95,0.64,0.02,0.5,0.9923884868054724,0.9969280436406138,0.7106766753694167,0.7745602683135518,27.01119320489241,False
201,0.2,5,设计地震第3组+I1,17.95,0.64,0.02,0.6,0.9998904988161511,0.9976408853951162,0.7052587919329016,0.7744316641287392,16.995969177016846,False
202,0.2,5,设计地震第3组+I1,17.95,0.64,0.02,0.7,0.9586300772326445,0.9998476430762383,0.7596375551792797,0.7742348085482316,6.997226480746643,False
203,0.2,5,设计地震第3组+I1,17.95,0.64,0.02,0.8,0.957045674004001,0.9957873373909841,0.28860253310652473,0.8196876272337367,-0.6770180114204981,True
204,0.2,5,设计地震第3组+I1,17.95,0.64,0.02,0.9,0.6707788085250468,0.00016090273976998581,0.020908489979121758,1.0994618111773378,-10.845418176843474,False
205,0.2,5,设计地震第3组+I1,17.95,0.64,0.05,0.5,0.9826390145915673,0.9986060410634133,0.754338873582623,0.7720837849523727,26.781594866908556,False
206,0.2,5,设计地震第3组+I1,17.95,0.64,0.05,0.6,0.9882959275565738,0.99923842399745,0.7290102297738956,0.7720191919994036,16.76582673835967,False
207,0.2,5,设计地震第3组+I1,17.95,0.64,0.05,0.7,0.9809477625857872,0.9991206824713996,0.7751507518824245,0.7720350873591064,6.783920442397246,False
208,0.2,5,设计地震第3组+I1,17.95,0.64,0.05,0.8,0.9888707920079737,0.989832192583622,0.29274603197534405,0.8176798283322048,-0.6734157658834554,True
209,0.2,5,设计地震第3组+I1,17.95,0.64,0.05,0.9,0.9867179541790333,0.2459101248227814,0.1076321088346251,0.9197467815149974,-0.8993203323840273,True
210,0.2,6,设计地震第1组+II,17.95,0.72,0.02,0.5,0.93187389472033,0.9990682527353484,0.6870559356142277,0.7787613765686372,27.427061597981993,False
211,0.2,6,设计地震第1组+II,17.95,0.72,0.02,0.6,0.9984834641105195,0.9996225088806637,0.7288038635909845,0.7779404887514757,17.35827706351687,False
212,0.2,6,设计地震第1组+II,17.95,0.72,0.02,0.7,0.9980978220559494,0.9979243799889413,0.694769685676468,0.7783649990760804,7.388183000423854,False
213,0.2,6,设计地震第1组+II,17.95,0.72,0.02,0.8,0.9232464128974558,0.9965073019005902,0.3016770057505146,0.8183793368021534,-0.6628028105127883,True
214,0.2,6,设计地震第1组+II,17.95,0.72,0.02,0.9,0.9666542855400911,0.23136489265683957,0.12186654747923126,0.9195587763292823,-0.8813993591476298,True
215,0.2,6,设计地震第1组+II,17.95,0.72,0.05,0.5,0.9866868927082932,0.9987903907804965,0.700461981448993,0.7762423487619314,27.18038474603463,False
216,0.2,6,设计地震第1组+II,17.95,0.72,0.05,0.6,0.9881152807780749,0.9995029419623535,0.7457350399027395,0.7759031560783369,17.16299002206546,False
217,0.2,6,设计地震第1组+II,17.95,0.72,0.05,0.7,0.9951402321095781,0.9986031353369589,0.7438488658059303,0.7759968958923491,7.171533303906417,False
218,0.2,6,设计地震第1组+II,17.95,0.72,0.05,0.8,0.9912832974738128,0.9959336593444172,0.29539603215006016,0.8187160762539708,-0.6689764806723203,True
219,0.2,6,设计地震第1组+II,17.95,0.72,0.05,0.9,0.594060239151569,8.060783207869404e-05,0.009778253806965453,1.0670910688545583,-11.209884274727674,False
220,0.2,7,设计地震第2组+II,15.71,0.72,0.02,0.5,0.9872156827689386,0.9968531504038955,0.726782088926301,0.778695589579492,27.43342301412617,False
221,0.2,7,设计地震第2组+II,15.71,0.72,0.02,0.6,0.9352799574679133,0.9999594241377668,0.7332113961369648,0.7785505793105388,17.422770643244824,False
222,0.2,7,设计地震第2组+II,15.71,0.72,0.02,0.7,0.9867168589436773,0.9998149126754322,0.720284042658538,0.7782420006757241,7.3854382125453375,False
223,0.2,7,设计地震第2组+II,15.71,0.72,0.02,0.8,0.9495656859097308,0.9998042210921959,0.29983806088446124,0.8182979073209955,-0.6661879878269245,True
224,0.2,7,设计地震第2组+II,15.71,0.72,0.02,0.9,0.9216089838863089,0.0008138045729235155,0.028643012260221035,0.9695785407118764,-2.343595166964379,False
225,0.2,7,设计地震第2组+II,15.71,0.72,0.05,0.5,0.993403449605431,0.9995778426496523,0.7020709045385637,0.7762579812530874,27.181969444131933,False
226,0.2,7,设计地震第2组+II,15.71,0.72,0.05,0.6,0.9841355158696734,0.9980071633905706,0.7586440873045034,0.776434129164224,17.22064513599756,False
227,0.2,7,设计地震第2组+II,15.71,0.72,0.05,0.7,0.9974103569791493,0.9989304169932783,0.789220361331257,0.7763615166140132,7.223257762580446,False
228,0.2,7,设计地震第2组+II,15.71,0.72,0.05,0.8,0.998834796241185,0.9960698708599051,0.29682510567326176,0.818057763593713,-0.668968034230984,True
229,0.2,7,设计地震第2组+II,15.71,0.72,0.05,0.9,0.9608506929937801,0.22099227622890677,0.12266430350142943,0.9198004453160947,-0.8856763190393804,True
230,0.2,8,设计地震第3组+II,13.96,0.72,0.02,0.5,0.9541735347671325,0.997821450217228,0.708154944391213,0.7807999874002652,27.639032243214075,False
231,0.2,8,设计地震第3组+II,13.96,0.72,0.02,0.6,0.9822847022286407,0.997902415677178,0.7068882115698473,0.7806001743275931,17.617595119966776,False
232,0.2,8,设计地震第3组+II,13.96,0.72,0.02,0.7,0.9874087645665464,0.9992214888276271,0.7155135997795582,0.78034230886867,7.594747868481509,False
233,0.2,8,设计地震第3组+II,13.96,0.72,0.02,0.8,0.9808247758509574,0.9944528117362619,0.2985221318790475,0.8194733458880717,-0.6676147717542729,True
234,0.2,8,设计地震第3组+II,13.96,0.72,0.02,0.9,0.9306707153519296,0.9408351178529495,0.08808808094328702,0.9199310900145281,-0.8752113794327175,True
235,0.2,8,设计地震第3组+II,13.96,0.72,0.05,0.5,0.9811195133709871,0.9994797855576857,0.7613393423061023,0.7783076633839662,27.409925046001707,False
236,0.2,8,设计地震第3组+II,13.96,0.72,0.05,0.6,0.9957229643741471,0.9983809143184194,0.6954596094448835,0.7784431225188235,17.39896643913735,False
237,0.2,8,设计地震第3组+II,13.96,0.72,0.05,0.7,0.9881594925236664,0.9982468336689981,0.7440352346303704,0.778401040179972,7.413047662932553,False
238,0.2,8,设计地震第3组+II,13.96,0.72,0.05,0.8,0.9543362852509043,0.997252568582092,0.3001760639263396,0.8181790088407268,-0.6645442758895045,True
239,0.2,8,设计地震第3组+II,13.96,0.72,0.05,0.9,0.4393272134611548,0.00039047748141346483,0.022188708351468356,1.0167017269623608,-5.826020971933739,False
240,0.2,9,设计地震第1组+III,13.96,0.8,0.02,0.5,0.9994570687372764,0.9977687299085314,0.7143194952183924,0.784026841186672,27.965269247095442,False
241,0.2,9,设计地震第1组+III,13.96,0.8,0.02,0.6,0.9766099227712297,0.9999201074236639,0.7257746884657047,0.7838485434916286,17.9522460231483,False
242,0.2,9,设计地震第1组+III,13.96,0.8,0.02,0.7,0.9762172697202658,0.998972654334997,0.6911475635405449,0.784046036470866,7.959096472324784,False
243,0.2,9,设计地震第1组+III,13.96,0.8,0.02,0.8,0.9803924633591805,0.9857360719571715,0.30875771722762074,0.8194699635518518,-0.6560621231315461,True
244,0.2,9,设计地震第1组+III,13.96,0.8,0.02,0.9,0.9507566239741193,0.9925721883220389,0.08839252656990682,0.9198176411116532,-0.8744356613951674,True
245,0.2,9,设计地震第1组+III,13.96,0.8,0.05,0.5,0.9795830471782613,0.9989813715143604,0.6882845885178789,0.7820498959045503,27.760164072103922,False
246,0.2,9,设计地震第1组+III,13.96,0.8,0.05,0.6,0.964711002742581,0.9994888603649204,0.7794292850749887,0.7821515972800809,17.803743338392866,False
247,0.2,9,设计地震第1组+III,13.96,0.8,0.05,0.7,0.9517914798244199,0.9997120052554608,0.68898622459908,0.7821263440288004,7.7689566202320055,False
248,0.2,9,设计地震第1组+III,13.96,0.8,0.05,0.8,0.9740805847501798,0.9823030008547231,0.3047169022613533,0.819790412150269,-0.6577358234732527,True
249,0.2,9,设计地震第1组+III,13.96,0.8,0.05,0.9,0.5462695102860742,0.0005683377427483927,0.020363800379364194,1.0349564764712058,-2.1038700440806597,False
250,0.2,10,设计地震第2组+III,11.42,0.8,0.02,0.5,0.991022303633558,0.9958489611435604,0.6873200885006792,0.7912761400299932,28.685094158333545,False
251,0.2,10,设计地震第2组+III,11.42,0.8,0.02,0.6,0.9838266445981461,0.9992622584049572,0.6369532617699598,0.7911093057769657,18.647911815133533,False
252,0.2,10,设计地震第2组+III,11.42,0.8,0.02,0.7,0.9735829455672423,0.998813487580519,0.711610508796651,0.790971229051367,8.664158376834266,False
253,0.2,10,设计地震第2组+III,11.42,0.8,0.02,0.8,0.9615328160042526,0.9945718422127652,0.3254065537855517,0.8188653185591824,-0.6394893401602778,True
254,0.2,10,设计地震第2组+III,11.42,0.8,0.02,0.9,0.974781490674477,0.9613831934435904,0.0895613289591769,0.919798096323386,-0.8717354053745049,True
255,0.2,10,设计地震第2组+III,11.42,0.8,0.05,0.5,0.996756419515285,0.9988527744922994,0.6968788929051078,0.7888090991572105,28.443462508816204,False
256,0.2,10,设计地震第2组+III,11.42,0.8,0.05,0.6,0.9977265596220386,0.9994323924141555,0.6822067177460098,0.7887447867815139,18.431246911565523,False
257,0.2,10,设计地震第2组+III,11.42,0.8,0.05,0.7,0.9700532553348933,0.9987628012803406,0.7208046668827881,0.7890172392483097,8.474163435554946,False
258,0.2,10,设计地震第2组+III,11.42,0.8,0.05,0.8,0.9655092952065862,0.9946212842659747,0.3200474330786424,0.819019425513187,-0.6426398346800153,True
259,0.2,10,设计地震第2组+III,11.42,0.8,0.05,0.9,0.9683553276088486,0.9521407555948254,0.08948270298155175,0.9198074774895988,-0.8713498911278151,True
260,0.2,11,设计地震第3组+III,9.67,0.8,0.02,0.5,0.9952239393832083,0.99671331045563,0.6586167712406573,0.8000631771982967,29.559042748049308,False
261,0.2,11,设计地震第3组+III,9.67,0.8,0.02,0.6,0.9701594857138357,0.9995826706259151,0.6761010116048233,0.7997906387280047,19.5393316561169,False
262,0.2,11,设计地震第3组+III,9.67,0.8,0.02,0.7,0.9975941553532641,0.9994290322022813,0.630326462017942,0.7997502331668617,9.51559679336771,False
263,0.2,11,设计地震第3组+III,9.67,0.8,0.02,0.8,0.9782847164443487,0.9975288361126843,0.3543135773711918,0.8185602552083325,-0.6126634567778189,True
264,0.2,11,设计地震第3组+III,9.67,0.8,0.02,0.9,0.929548248123737,0.9582038593158413,0.09125711836857436,0.9196901587471322,-0.8662573996041681,True
265,0.2,11,设计地震第3组+III,9.67,0.8,0.05,0.5,0.9882808550319139,0.9990237355159501,0.6133266956607006,0.7982708204717031,29.36233908341964,False
266,0.2,11,设计地震第3组+III,9.67,0.8,0.05,0.6,0.5299033040546127,4.897266662845512e-05,0.011015102349334227,1.4092056516621527,3.5079692802189157,False
267,0.2,11,设计地震第3组+III,9.67,0.8,0.05,0.7,0.9983042403929251,0.9988912567413691,0.6196523131404245,0.7981462066793038,9.352336886745489,False
268,0.2,11,设计地震第3组+III,9.67,0.8,0.05,0.8,0.9405026505924958,0.9915398358668375,0.345097417720388,0.8197906973947321,-0.616497841299112,True
269,0.2,11,设计地震第3组+III,9.67,0.8,0.05,0.9,0.9778680278201999,0.9863661526617866,0.09116175838680385,0.9193417338806497,-0.8677670724915364,True
270,0.2,12,设计地震第1组+IV,9.67,0.9,0.02,0.5,0.9981325343112091,0.9986576586861734,0.6296893852180941,0.8009096073057115,29.63273009518396,False
271,0.2,12,设计地震第1组+IV,9.67,0.9,0.02,0.6,0.996660985027708,0.9982389733064098,0.6399982768297067,0.8009134276620187,19.637557753624566,False
272,0.2,12,设计地震第1组+IV,9.67,0.9,0.02,0.7,0.9597003754951088,0.9992396980467416,0.6622287382351513,0.8009097297688597,9.647429792887614,False
273,0.2,12,设计地震第1组+IV,9.67,0.9,0.02,0.8,0.986004359915885,0.9934231787429987,0.35485758896811,0.8197503323294115,-0.6103031220792504,True
274,0.2,12,设计地震第1组+IV,9.67,0.9,0.02,0.9,0.9818475990135044,0.9211526209201859,0.09160877832478864,0.919920182347156,-0.8642309028125557,True
275,0.2,12,设计地震第1组+IV,9.67,0.9,0.05,0.5,0.9789611099582993,0.9996087551087793,0.672669631784183,0.7989021839958212,29.45194473082132,False
276,0.2,12,设计地震第1组+IV,9.67,0.9,0.05,0.6,0.9640797970002875,0.9994040280536117,0.6350076841936088,0.7991850886933753,19.46530812071372,False
277,0.2,12,设计地震第1组+IV,9.67,0.9,0.05,0.7,0.9614972096793145,0.9989101961173876,0.696586494867403,0.799141087014679,9.485762564089267,False
278,0.2,12,设计地震第1组+IV,9.67,0.9,0.05,0.8,0.9577919912173747,0.9950252696501111,0.34903558603700685,0.8197448755628586,-0.6125633168969481,True
279,0.2,12,设计地震第1组+IV,9.67,0.9,0.05,0.9,0.9485140140988977,0.9653243047395669,0.0913413844357534,0.9196715215887812,-0.8649362886075418,True
280,0.2,13,设计地震第2组+IV,8.38,0.9,0.02,0.5,0.9998379275190675,0.9995255991781175,0.6601625804615213,0.8088538463278265,30.44658263359751,False
281,0.2,13,设计地震第2组+IV,8.38,0.9,0.02,0.6,0.9931795447556641,0.9992235898913711,0.5759463502164658,0.809371865548471,20.462039497936413,False
282,0.2,13,设计地震第2组+IV,8.38,0.9,0.02,0.7,0.9703040716819769,0.9983092397325429,0.6372251558097091,0.8091235016662934,10.465189462726656,False
283,0.2,13,设计地震第2组+IV,8.38,0.9,0.02,0.8,0.9783071277909512,0.9925086721219768,0.39935368597025933,0.8197861401888491,-0.5724269015086273,True
284,0.2,13,设计地震第2组+IV,8.38,0.9,0.02,0.9,0.7563818451492625,0.00041137636014354495,0.03809576509964291,0.9678976416810142,-1.1705294317904196,False
285,0.2,13,设计地震第2组+IV,8.38,0.9,0.05,0.5,0.9980459585640278,0.9997362270931618,0.6098422602552344,0.8072030729194792,30.26198900231042,False
286,0.2,13,设计地震第2组+IV,8.38,0.9,0.05,0.6,0.9765339641014782,0.9991874024211421,0.6023716300902637,0.8074701752317858,20.286125808952256,False
287,0.2,13,设计地震第2组+IV,8.38,0.9,0.05,0.7,0.9831761418519627,0.9998995289199019,0.5833475111674332,0.8076035828800637,10.290520316077785,False
288,0.2,13,设计地震第2组+IV,8.38,0.9,0.05,0.8,0.9654180330441745,0.9922343268411928,0.3942556857634759,0.8192979554834338,-0.5741055944378036,True
289,0.2,13,设计地震第2组+IV,8.38,0.9,0.05,0.9,0.9738111121491425,0.998662017275855,0.09312755683904556,0.9191380498138936,-0.8610686917836937,True
290,0.2,14,设计地震第3组+IV,6.98,0.9,0.02,0.5,0.9872482269052284,0.9988255277188534,0.5901833369596551,0.8211270345118656,31.655805573589866,False
291,0.2,14,设计地震第3组+IV,6.98,0.9,0.02,0.6,0.9765299333373452,0.9992456883135862,0.6331672715631669,0.8211731448641625,21.67944930676114,False
